,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1651472,1651472,1528095721.76458,e,1,tcp,1,192.168.100.147,1347,192.168.100.3,80,4,428,RST,1,1528095730.44085,231,8.67627,0.00044,0.00044,0.00088,0.0,0.00088,3,1,368,60,0.345771,0.230514,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461028,0.5711649999999999,504,504,1,DDoS,TCP
1651473,1651473,1528095721.76458,e,1,tcp,1,192.168.100.147,1350,192.168.100.3,80,4,428,RST,1,1528095730.44085,232,8.67627,0.00044,0.00044,0.00088,0.0,0.00088,3,1,368,60,0.345771,0.230514,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461028,0.5711649999999999,504,504,1,DDoS,TCP
1651474,1651474,1528095721.76458,e,1,tcp,1,192.168.100.147,1351,192.168.100.3,80,4,428,RST,1,1528095730.44085,233,8.676271,0.000439,0.000439,0.0008789999999999999,0.0,0.0008789999999999999,3,1,368,60,0.345771,0.230514,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461028,0.5711649999999999,504,504,1,DDoS,TCP
1651475,1651475,1528095721.76458,e,1,tcp,1,192.168.100.147,1352,192.168.100.3,80,4,428,RST,1,1528095730.44085,234,8.676272,0.00044,0.00044,0.00088,0.0,0.00088,3,1,368,60,0.345771,0.230514,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461028,0.5711649999999999,504,504,1,DDoS,TCP
1651476,1651476,1528095721.7648098,e,1,tcp,1,192.168.100.147,1354,192.168.100.3,80,4,428,RST,1,1528095730.44076,235,8.675952,0.000782,0.000782,0.001564,0.0,0.001564,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651477,1651477,1528095721.7648098,e,1,tcp,1,192.168.100.147,1355,192.168.100.3,80,4,428,RST,1,1528095730.44076,236,8.675952,0.0007830000000000001,0.0007830000000000001,0.001565,0.0,0.001565,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651478,1651478,1528095721.7648098,e,1,tcp,1,192.168.100.147,1358,192.168.100.3,80,4,428,RST,1,1528095730.44076,237,8.675953,0.0007830000000000001,0.0007830000000000001,0.001565,0.0,0.001565,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651479,1651479,1528095721.7648098,e,1,tcp,1,192.168.100.147,1359,192.168.100.3,80,4,428,RST,1,1528095730.44076,238,8.675953999999999,0.000785,0.000785,0.00157,0.0,0.00157,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651480,1651480,1528095721.7648098,e,1,tcp,1,192.168.100.147,1360,192.168.100.3,80,4,428,RST,1,1528095730.44076,239,8.675953,0.000784,0.000784,0.0015689999999999999,0.0,0.0015689999999999999,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651481,1651481,1528095721.7648098,e,1,tcp,1,192.168.100.147,1361,192.168.100.3,80,4,428,RST,1,1528095730.44076,240,8.675953999999999,0.000784,0.000784,0.001568,0.0,0.001568,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651482,1651482,1528095721.7648199,e,1,tcp,1,192.168.100.147,1364,192.168.100.3,80,4,428,RST,1,1528095730.44077,241,8.675947,0.000782,0.000782,0.0015630000000000002,0.0,0.0015630000000000002,3,1,368,60,0.34578400000000004,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651483,1651483,1528095721.7648199,e,1,tcp,1,192.168.100.147,1365,192.168.100.3,80,4,428,RST,1,1528095730.44077,242,8.675947,0.000782,0.000782,0.0015630000000000002,0.0,0.0015630000000000002,3,1,368,60,0.34578400000000004,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651484,1651484,1528095721.7648199,e,1,tcp,1,192.168.100.147,1370,192.168.100.3,80,4,428,RST,1,1528095730.44077,243,8.675947,0.000781,0.000781,0.001562,0.0,0.001562,3,1,368,60,0.34578400000000004,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651485,1651485,1528095721.7648199,e,1,tcp,1,192.168.100.147,1371,192.168.100.3,80,4,428,RST,1,1528095730.44077,244,8.675948,0.000781,0.000781,0.001562,0.0,0.001562,3,1,368,60,0.34578400000000004,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651486,1651486,1528095721.7648199,e,1,tcp,1,192.168.100.147,1374,192.168.100.3,80,4,428,RST,1,1528095730.44077,245,8.675949000000001,0.000781,0.000781,0.001562,0.0,0.001562,3,1,368,60,0.34578400000000004,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651487,1651487,1528095721.7648199,e,1,tcp,1,192.168.100.147,1375,192.168.100.3,80,4,428,RST,1,1528095730.44077,246,8.675949000000001,0.000787,0.000787,0.001574,0.0,0.001574,3,1,368,60,0.34578400000000004,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651488,1651488,1528095721.7648199,e,1,tcp,1,192.168.100.147,1376,192.168.100.3,80,4,428,RST,1,1528095730.44077,247,8.675949000000001,0.000787,0.000787,0.001574,0.0,0.001574,3,1,368,60,0.34578400000000004,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651489,1651489,1528095721.7648199,e,1,tcp,1,192.168.100.147,1377,192.168.100.3,80,4,428,RST,1,1528095730.44077,248,8.67595,0.000788,0.000788,0.001575,0.0,0.001575,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651490,1651490,1528095721.76483,e,1,tcp,1,192.168.100.147,1380,192.168.100.3,80,4,428,RST,1,1528095730.4407802,249,8.675951,0.000788,0.000788,0.001575,0.0,0.001575,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651491,1651491,1528095721.76483,e,1,tcp,1,192.168.100.147,1381,192.168.100.3,80,4,428,RST,1,1528095730.4407802,250,8.675951,0.000787,0.000787,0.001574,0.0,0.001574,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651492,1651492,1528095721.76483,e,1,tcp,1,192.168.100.147,1386,192.168.100.3,80,4,428,RST,1,1528095730.4407802,251,8.675952,0.000788,0.000788,0.001575,0.0,0.001575,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461045,0.5711649999999999,504,504,1,DDoS,TCP
1651493,1651493,1528095721.76483,e,1,tcp,1,192.168.100.147,1387,192.168.100.3,80,4,428,RST,1,1528095730.4407802,252,8.675953,0.000788,0.000788,0.001575,0.0,0.001575,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651494,1651494,1528095721.76483,e,1,tcp,1,192.168.100.147,1390,192.168.100.3,80,4,428,RST,1,1528095730.4407802,253,8.675953,0.000787,0.000787,0.001574,0.0,0.001574,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651495,1651495,1528095721.76483,e,1,tcp,1,192.168.100.147,1391,192.168.100.3,80,4,428,RST,1,1528095730.4407802,254,8.675953999999999,0.000787,0.000787,0.001574,0.0,0.001574,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651496,1651496,1528095721.76483,e,1,tcp,1,192.168.100.147,1392,192.168.100.3,80,4,428,RST,1,1528095730.4407802,255,8.675953999999999,0.000787,0.000787,0.001574,0.0,0.001574,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651497,1651497,1528095721.76483,e,1,tcp,1,192.168.100.147,1393,192.168.100.3,80,4,428,RST,1,1528095730.44079,256,8.675953999999999,0.000786,0.000786,0.001573,0.0,0.001573,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651498,1651498,1528095721.76483,e,1,tcp,1,192.168.100.147,1396,192.168.100.3,80,4,428,RST,1,1528095730.44079,257,8.675955,0.001397,0.001397,0.002794,0.0,0.002794,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651499,1651499,1528095721.76483,e,1,tcp,1,192.168.100.147,1397,192.168.100.3,80,4,428,RST,1,1528095730.44079,258,8.675955,0.001397,0.001397,0.002794,0.0,0.002794,3,1,368,60,0.345783,0.23052199999999998,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.46104399999999995,0.5711649999999999,504,504,1,DDoS,TCP
1651500,1651500,1528095721.7648401,e,1,tcp,1,192.168.100.147,1353,192.168.100.3,80,4,428,RST,1,1528095730.44085,259,8.676013000000001,0.00079,0.00079,0.00158,0.0,0.00158,3,1,368,60,0.345781,0.230521,0.0,49040,49040,504,504,504,504,0.5711649999999999,0.5711649999999999,100,100,0.461041,0.5711649999999999,504,504,1,DDoS,TCP
1651501,1651501,1528095721.7648401,e,1,tcp,1,192.168.100.147,1356,192.168.100.3,80,4,428,RST,1,1528095730.44085,260,8.676013000000001,0.000792,0.000792,0.001585,0.0,0.001585,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651502,1651502,1528095721.7648401,e,1,tcp,1,192.168.100.147,1357,192.168.100.3,80,4,428,RST,1,1528095730.44085,261,8.676014,0.000792,0.000792,0.001585,0.0,0.001585,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651503,1651503,1528095721.7648401,e,1,tcp,1,192.168.100.147,1362,192.168.100.3,80,4,428,RST,1,1528095730.44086,262,8.676014,0.000794,0.000794,0.001588,0.0,0.001588,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651504,1651504,1528095721.76485,e,1,tcp,1,192.168.100.147,1363,192.168.100.3,80,4,428,RST,1,1528095730.44086,263,8.676005,0.00079,0.00079,0.0015789999999999999,0.0,0.0015789999999999999,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461042,0.46104700000000004,400,400,1,DDoS,TCP
1651505,1651505,1528095721.76485,e,1,tcp,1,192.168.100.147,1366,192.168.100.3,80,4,428,RST,1,1528095730.44086,264,8.676005,0.000791,0.000791,0.001582,0.0,0.001582,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461042,0.46104700000000004,400,400,1,DDoS,TCP
1651506,1651506,1528095721.76485,e,1,tcp,1,192.168.100.147,1367,192.168.100.3,80,4,428,RST,1,1528095730.44086,265,8.676005,0.000791,0.000791,0.001582,0.0,0.001582,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461042,0.46104700000000004,400,400,1,DDoS,TCP
1651507,1651507,1528095721.76486,e,1,tcp,1,192.168.100.147,1368,192.168.100.3,80,4,428,RST,1,1528095730.44086,266,8.676006,0.000791,0.000791,0.001582,0.0,0.001582,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461042,0.46104700000000004,400,400,1,DDoS,TCP
1651508,1651508,1528095721.76486,e,1,tcp,1,192.168.100.147,1369,192.168.100.3,80,4,428,RST,1,1528095730.44086,267,8.676006,0.000791,0.000791,0.0015810000000000002,0.0,0.0015810000000000002,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461042,0.46104700000000004,400,400,1,DDoS,TCP
1651509,1651509,1528095721.76486,e,1,tcp,1,192.168.100.147,1372,192.168.100.3,80,4,428,RST,1,1528095730.44086,268,8.676007,0.000791,0.000791,0.0015810000000000002,0.0,0.0015810000000000002,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461042,0.46104700000000004,400,400,1,DDoS,TCP
1651510,1651510,1528095721.76486,e,1,tcp,1,192.168.100.147,1373,192.168.100.3,80,4,428,RST,1,1528095730.4408698,269,8.676007,0.00079,0.00079,0.00158,0.0,0.00158,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461042,0.46104700000000004,400,400,1,DDoS,TCP
1651511,1651511,1528095721.76486,e,1,tcp,1,192.168.100.147,1378,192.168.100.3,80,4,428,RST,1,1528095730.4408698,270,8.676007,0.000794,0.000794,0.0015890000000000001,0.0,0.0015890000000000001,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461042,0.46104700000000004,400,400,1,DDoS,TCP
1651512,1651512,1528095721.76486,e,1,tcp,1,192.168.100.147,1379,192.168.100.3,80,4,428,RST,1,1528095730.4408698,271,8.676009,0.000795,0.000795,0.00159,0.0,0.00159,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651513,1651513,1528095721.76486,e,1,tcp,1,192.168.100.147,1382,192.168.100.3,80,4,428,RST,1,1528095730.4408698,272,8.676009,0.000794,0.000794,0.0015890000000000001,0.0,0.0015890000000000001,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651514,1651514,1528095721.76486,e,1,tcp,1,192.168.100.147,1383,192.168.100.3,80,4,428,RST,1,1528095730.44088,273,8.676014,0.000794,0.000794,0.0015890000000000001,0.0,0.0015890000000000001,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651515,1651515,1528095721.76486,e,1,tcp,1,192.168.100.147,1384,192.168.100.3,80,4,428,RST,1,1528095730.44088,274,8.676014,0.000794,0.000794,0.0015890000000000001,0.0,0.0015890000000000001,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651516,1651516,1528095721.76486,e,1,tcp,1,192.168.100.147,1385,192.168.100.3,80,4,428,RST,1,1528095730.44088,275,8.676015,0.000794,0.000794,0.001588,0.0,0.001588,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651517,1651517,1528095721.76486,e,1,tcp,1,192.168.100.147,1388,192.168.100.3,80,4,428,RST,1,1528095730.44088,276,8.676015,0.000794,0.000794,0.001588,0.0,0.001588,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651518,1651518,1528095721.76487,e,1,tcp,1,192.168.100.147,1389,192.168.100.3,80,4,428,RST,1,1528095730.44088,277,8.676015,0.000794,0.000794,0.001588,0.0,0.001588,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651519,1651519,1528095721.76487,e,1,tcp,1,192.168.100.147,1394,192.168.100.3,80,4,428,RST,1,1528095730.44088,278,8.676016,0.000793,0.000793,0.0015869999999999999,0.0,0.0015869999999999999,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651520,1651520,1528095721.76487,e,1,tcp,1,192.168.100.147,1395,192.168.100.3,80,4,428,RST,1,1528095730.44088,279,8.676016,0.000793,0.000793,0.0015869999999999999,0.0,0.0015869999999999999,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651521,1651521,1528095721.76487,e,1,tcp,1,192.168.100.147,1398,192.168.100.3,80,4,428,RST,1,1528095730.44088,280,8.676016,0.0014140000000000001,0.0014140000000000001,0.002827,0.0,0.002827,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651522,1651522,1528095721.76487,e,1,tcp,1,192.168.100.147,1399,192.168.100.3,80,4,428,RST,1,1528095730.44089,281,8.676017,0.0014140000000000001,0.0014140000000000001,0.0028280000000000002,0.0,0.0028280000000000002,3,1,368,60,0.345781,0.230521,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.461041,0.46104700000000004,400,400,1,DDoS,TCP
1651523,1651523,1528095721.76537,e,1,tcp,1,192.168.100.147,1402,192.168.100.3,80,4,428,RST,1,1528095730.44079,282,8.675419,0.001134,0.001134,0.0022670000000000004,0.0,0.0022670000000000004,3,1,368,60,0.34580500000000003,0.23053600000000002,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.46107299999999996,0.46104700000000004,400,400,1,DDoS,TCP
1651524,1651524,1528095721.76537,e,1,tcp,1,192.168.100.147,1403,192.168.100.3,80,4,428,RST,1,1528095730.44079,283,8.675417999999999,0.001135,0.001135,0.002269,0.0,0.002269,3,1,368,60,0.34580500000000003,0.23053600000000002,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.46107299999999996,0.46104700000000004,400,400,1,DDoS,TCP
1651525,1651525,1528095721.7653801,e,1,tcp,1,192.168.100.147,1406,192.168.100.3,80,4,428,RST,1,1528095730.44079,284,8.675417,0.001135,0.001135,0.00227,0.0,0.00227,3,1,368,60,0.34580500000000003,0.23053600000000002,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.46107299999999996,0.46104700000000004,400,400,1,DDoS,TCP
1651526,1651526,1528095721.7653801,e,1,tcp,1,192.168.100.147,1407,192.168.100.3,80,4,428,RST,1,1528095730.44079,285,8.675416,0.001135,0.001135,0.002269,0.0,0.002269,3,1,368,60,0.34580500000000003,0.23053600000000002,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.46107299999999996,0.46104700000000004,400,400,1,DDoS,TCP
1651527,1651527,1528095721.7653801,e,1,tcp,1,192.168.100.147,1408,192.168.100.3,80,4,428,RST,1,1528095730.4408,286,8.675417,0.001135,0.001135,0.002269,0.0,0.002269,3,1,368,60,0.34580500000000003,0.23053600000000002,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.46107299999999996,0.46104700000000004,400,400,1,DDoS,TCP
1651528,1651528,1528095721.7653801,e,1,tcp,1,192.168.100.147,1409,192.168.100.3,80,4,428,RST,1,1528095730.4408,287,8.675415,0.0011330000000000001,0.0011330000000000001,0.0022660000000000002,0.0,0.0022660000000000002,3,1,368,60,0.34580500000000003,0.230537,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.46107299999999996,0.46104700000000004,400,400,1,DDoS,TCP
1651529,1651529,1528095721.7653902,e,1,tcp,1,192.168.100.147,1412,192.168.100.3,80,4,428,RST,1,1528095730.4408,288,8.675412,0.001132,0.001132,0.002263,0.0,0.002263,3,1,368,60,0.34580500000000003,0.230537,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.46107299999999996,0.46104700000000004,400,400,1,DDoS,TCP
1651530,1651530,1528095721.7653902,e,1,tcp,1,192.168.100.147,1413,192.168.100.3,80,4,428,RST,1,1528095730.44089,289,8.675502,0.001131,0.001131,0.002262,0.0,0.002262,3,1,368,60,0.345801,0.23053400000000002,0.0,42800,42800,400,400,400,400,0.46104700000000004,0.46104700000000004,100,100,0.46106800000000003,0.46104700000000004,400,400,1,DDoS,TCP
